verification_status,reviews,polarity,tag
Trip Verified,"'comfortable', 'new', 'suite', 'flight', 'great', 'service', 'good', 'food', 'crew', 'wonderful', 'new', 'seat', 'great', 'except', 'shoulder', 'strap', 'uncomfortable', 'entertainment', 'great', 'wifi', 'annoying', 'cutting', 'needing', 'constant', 'reconnecting', 'generally', 'positive', 'experience'",0.23846153846153845,Positive
Trip Verified,"'british', 'airways', 'terrible', 'airline', '’', 'dealt', 'caused', 'family', 'extreme', 'stress', 'disappointment', 'tried', 'week', 'speak', 'someone', '’', 'make', 'changes', 'online', 'hang', 'every', 'time', 'call', 'driven', 'despair', 'treatment', 'customers', '’', 'check', 'online', 'application', 'sucks', 'much', '’', 'better', 'trying', 'code', 'app', '’', 'probably', 'work', 'better', 'every', 'time', 'try', 'check', 'taken', 'page', 'says', '’', 'verify', 'documents', 'yet', 'app', 'website', 'say', '’', 'verified', 'ready', 'go', 'upgrade', 'pay', 'upgrade', 'says', '’', 'guaranteed', 'go', 'check', 'go', 'airport', 'online', '’', 'work', 'give', 'different', 'seat', 'paid', 'lower', 'class', 'offer', 'nothing', 'return', 'hope', 'never', 'misfortune', 'getting', 'stuck', 'flying', 'british', 'airways', 'ever'",-0.08249999999999999,Negative
Trip Verified,"'british', 'airways', 'terrible', 'airline', '’', 'ever', 'dealt', 'caused', 'family', 'extreme', 'stress', 'disappointment', 'tried', 'week', 'speak', 'someone', '’', 'make', 'changes', 'online', 'hang', 'every', 'time', 'call', 'driven', 'despair', 'treatment', 'customers', 'choice', 'cancel', 'chance', 'life', 'time', 'trip', '’', 'booked', '2', '18', 'year', 'old', 'boys', 'flying', 'another', 'airline', 'would', 'alone', 'japan', 'ba', 'cancelled', 'trip', 'rebook', 'online', 'trip', 'booked', 'avios', 'companion', 'vouchers'",-0.325,Negative
Not Verified,"'ba', 'getting', 'real', 'bashing', 'forum', 'thought', 'id', 'buck', 'trend', 'report', 'virtually', 'flawless', 'experience', 'short', 'hop', 'edi', 'lcy', 'ba8703', 'monday', 'easy', 'check', 'decent', 'lounge', 'experience', 'except', 'amiable', 'staff', 'still', 'forced', 'serve', 'behind', 'barriers', 'clean', 'plane', 'left', 'time', 'ridiculous', 'amount', 'legroom', '2d', 'bulkhead', 'seat', 'lots', 'space', '1a', 'c', 'reasonable', 'cooked', 'breakfast', 'served', 'attentive', 'capable', 'csm', 'arrived', '15', 'mins', 'earlier', 'scheduled', 'whats', 'like', 'overall', 'experience', 'vast', 'majority', 'ba', 'experiences', 'last', '25', 'years', 'anyway', 'thought', 'would', 'nice', 'read', 'positive', 'review'",0.1452950558213716,Positive
Not Verified,"'new', 'club', 'suites', 'amazing', 'let', 'bed', 'little', 'firm', 'pillow', 'comfortable', 'pillow', 'ever', 'used', 'food', 'ok', 'better', 'ba', 'past', 'understand', 'put', 'everything', 'single', 'tray', 'ok', 'cabin', 'crew', 'brilliant', 'surprised', 'dinner', 'crew', '’', 'come', 'round', 'beverages', 'even', 'bottled', 'water', 'ba', 'really', 'great', 'hard', 'product', 'would', 'suspect', 'soft', 'product', 'improve', 'covid', 'restrictions', 'become', 'less', 'issue', 'well', 'done', 'ba'",0.18641774891774895,Positive
Trip Verified,"'small', 'plane', 'busy', 'route', 'service', 'good', 'food', 'ran', 'lot', 'options', 'left', 'good', 'cabin', 'crew', 'ba', 'actually', 'really', 'friendly'",0.2708333333333333,Positive
Trip Verified,"'ba', 'continue', 'charge', 'premium', 'disgusting', 'service', 'provided', 'people', 'shouldnt', 'customer', 'service', 'tired', 'dirty', 'cramped', 'aircraft', '11', 'flights', 'year', 'one', 'managed', 'depart', 'arrive', 'destinations', 'ontime', 'including', '3', 'business', 'class', 'tickets', 'cancelled', 'alternative', 'economy', 'offered', 'still', 'refunds', '3', 'months', 'flight', 'late', 'missed', 'connection', 'ba', 'cancelled', 'rest', 'ticket', 'leaving', 'stranded', 'us'",-0.575,Negative
Trip Verified,"'flew', 'back', 'ba0254', 'bridgetown', 'heathrow', 'old', 'club', 'class', 'huge', 'disappointment', 'going', 'new', 'club', 'class', 'suites', 'end', 'awful', 'yin', 'yang', 'seating', 'cant', 'come', 'soon', 'enough', 'even', 'tried', 'pay', 'bas', 'extortionate', 'prebooking', 'rate', 'seats', 'none', 'left', 'choose', 'even', 'weeks', 'ahead', 'wife', 'stuck', 'middle', '2', 'seats', '4', '13e', 'f', 'good', 'job', 'overnighter', 'managed', 'sleep', 'bit', 'climb', 'neighbours', 'often', 'march', 'film', 'selection', 'good', 'particularly', 'friendly', 'fa', 'insisted', 'face', 'masks', 'must', 'worn', 'even', 'though', 'bas', 'policy', 'changed', 'regarding', 'flying', 'back', 'nonmask', 'wearing', 'destination', 'ie', 'london', 'sort', 'ba', 'took', '20', 'minutes', 'late', 'big', 'tailwind', 'made', 'time', 'relatively', 'smooth', 'flight', 'dinner', 'bad', 'breakfast', 'fairly', 'dire', 'wifes', 'smoked', 'salmon', 'bagel', 'dreadful', 'usual', 'ba', 'good', 'really', 'good', 'bad', 'awful', 'recommend', 'hesitatingly', 'come', 'ba', 'great', 'pay', 'lot', 'premium', 'seats'",0.006454545454545468,Positive
Not Verified,"'worst', 'budget', 'airline', '’', 'ever', 'used', 'far', 'worse', 'ryanair', 'refuse', 'fly', 'even', 'though', '’', 'basically', 'free', 'ba', 'charge', '10x', 'much', 'budgets', 'worst', 'service', 'spent', 'hour', 'checking', 'outdated', 'computers', 'crashed', 'left', 'us', 'sat', 'plane', '2', 'hours', '’', 'connect', 'internet', 'left', '50', 'luggage', 'behind', 'would', 'refund', 'everyone', '’', 'flights', 'waited', 'another', '10', 'mins', 'luggage', 'trolleys', 'arrive', 'took', 'three', 'days', 'return', 'cost', 'us', '£100s', 'return', '’', 'sat', 'nearly', 'two', 'hours', '’', 'sign', 'luggage', '’', 'know', 'company', 'incompetent', '’', 'pursuing', 'compensation', 'free', 'flights', 'amex', '’', 'using', '’', 'worth', 'going'",-0.08437499999999999,Negative
Trip Verified,"'first', 'actual', 'flights', 'fine', 'staff', '3', 'flights', 'zrhlhr', 'gvalhr', 'lhrzrh', 'first', '2', 'economy', 'absolutely', 'fine', 'chatty', 'friendly', 'credit', 'company', 'infrastructure', 'however', 'appalling', 'zrhlhr', 'impossible', 'checkin', 'online', '2', 'staff', 'checkin', 'everyone', '2', 'flights', 'resulting', 'mislabelled', 'luggage', 'hour', 'delay', 'sort', 'gvalhr', '25hrs', 'late', 'noone', 'lhr', 'tow', 'aircraft', 'gate', 'lhrzrh', '50mins', 'late', 'due', 'slow', 'gate', 'staff', 'even', 'checkin', 'online', 'queue', 'airport', 'get', 'actual', 'boarding', 'pass', 'examples', 'reason', 'sort', 'stressed', 'ground', 'staff', 'impossible', 'recommend', 'airline', 'onboard', '1010', 'getting', 'onboard', '110'",-0.07142857142857142,Negative
Trip Verified,"'flown', 'economy', 'ba', 'years', 'shock', 'hard', 'uncomfortable', 'seats', 'small', 'aged', 'tv', 'screens', 'limited', 'inflight', 'entertainment', 'food', 'service', 'appalling', '13hr', 'plus', 'flight', 'socks', 'eye', 'shades', 'ear', 'plug', 'amenity', 'pack', 'antibacterial', 'wipes', 'offered', 'wifi', 'advertised', 'available', 'flight', 'paid', 'premium', 'money', 'budget', 'airline', 'akin', 'easy', 'jet', 'ryanair', 'jetstar', 'last', 'time', 'travelling', 'ba', '18', 'years', 'flying', 'ba', 'really', 'need', 'buck', 'service', 'become', 'flagship', 'service', 'used'",-0.05297619047619051,Negative
Trip Verified,"'flew', 'barbados', '16', 'march', 'ba', '255', 'new', 'club', 'class', 'suite', 'huge', 'improvement', 'old', 'yin', 'yang', 'club', 'class', 'unfortunately', 'endured', 'way', 'back', 'comfortable', 'big', 'tv', 'screen', 'high', 'quality', 'picture', 'good', 'headphones', 'plenty', 'nooks', 'crannies', 'storing', 'small', 'items', 'private', 'nice', 'friendly', 'fas', 'called', 'name', 'pretty', 'good', 'drinks', 'service', 'good', 'dinner', 'served', 'let', 'poor', 'best', 'choice', 'movies', 'inflight', 'entertainment', 'system', 'thank', 'goodness', 'latest', 'james', 'bond', 'movie', 'showing', 'took', 'landed', 'time', 'smooth', 'flight', 'one', 'letdown', 'usual', 'extortionate', 'fee', 'charged', 'prebooking', 'seat', 'come', 'ba', 'stop', 'nickel', 'diming', 'spoils', 'could', 'really', 'good', 'business', 'class', 'product', 'already', 'pay', 'quite', 'bit', 'privilege', 'recommend', 'usual', 'caveats'",0.23788537549407116,Positive
Not Verified,"'poor', 'flight', 'cape', 'town', 'london', 'chaos', 'cape', 'town', 'airport', 'passenger', 'handling', 'incredibly', 'long', 'queues', 'get', 'security', 'passport', 'control', 'taking', 'nearly', 'two', 'hours', 'total', 'arrived', 'lounge', 'somewhat', 'frazzled', 'happy', 'find', 'quiet', 'area', 'decent', 'wine', 'appropriate', 'food', 'choices', 'break', 'boarding', 'flight', 'boarding', 'went', 'well', 'seated', 'offered', 'small', 'half', 'full', 'glass', 'champagne', 'captain', 'made', 'announcement', 'say', 'aboard', 'ahead', 'schedule', 'flight', 'time', 'would', 'shorter', 'scheduled', 'unfortunately', 'would', 'mean', 'arrival', 'would', 'early', 'land', 'due', '600', 'lifting', 'overnight', 'jet', 'ban', 'heathrow', 'would', 'wait', 'ground', 'perhaps', 'half', 'hour', 'big', 'deal', 'captain', 'announced', 'due', 'issues', 'heathrow', 'could', 'get', 'compile', 'necessary', 'paperwork', 'would', 'delayed', 'indefinite', 'period', 'delay', 'uncertain', 'duration', 'one', 'might', 'hoped', 'offering', 'champagne', 'beverage', 'particularly', 'business', 'class', 'forthcoming', 'event', 'take', 'permitted', 'quite', 'soon', 'crew', 'distributed', 'menus', 'pa', 'say', 'changes', 'main', 'courses', 'drinks', 'order', 'taken', 'pre', 'dinner', 'drinks', 'main', 'course', 'dinner', 'choice', 'wine', 'dinner', 'drinks', 'nuts', 'served', 'circa', '45', 'minutes', 'take', 'case', 'small', 'measure', 'white', 'wine', 'bottom', 'pleasant', 'decent', 'sized', 'tumbler', 'husband', 'another', 'half', 'glass', 'champagne', 'dinner', 'arrived', 'single', 'tray', 'small', 'measure', 'red', 'wine', 'tumbler', 'food', 'looked', 'bland', 'unappetising', 'tasted', 'cheese', 'two', 'small', 'pieces', 'sitting', 'greasy', 'pool', 'vinegary', 'chutney', 'top', 'wine', 'offered', 'ask', 'second', 'glass', 'provided', 'individualised', 'basis', 'coffee', 'served', 'since', 'hit', 'mild', 'turbulence', 'flight', '11', 'hours', 'duration', 'snacks', 'beverages', 'offered', 'prior', 'breakfast', 'provided', 'separately', 'passenger', 'showed', 'signs', 'awake', 'breakfast', 'slightly', 'edible', 'dinner', 'coffee', 'tea', 'offered', 'individual', 'mug', 'orange', 'juice', 'available', 'request', 'cabin', 'crew', 'largely', 'absent', 'cabin', 'except', 'meal', 'services', 'must', 'said', 'extremely', 'pleasant', 'suitably', 'responsive', 'requests', 'individual', 'items', 'come', 'british', 'airways', 'need', 'better', 'meet', 'customer', 'expectations', 'compete', 'airlines', 'similar', 'routes', 'cost', 'business', 'class', 'ticket', 'passengers', 'enjoying', 'additional', 'space', 'seat', 'comfort', 'flatbed', 'benefit', 'economy', 'ticket', '25', 'price', 'paid', 'premium', 'cabin', 'time', 'flying', 'business', 'class', 'real', 'treat', 'longer', 'case'",0.08188244047619048,Positive
Not Verified,"'main', 'complaint', 'limited', 'food', 'served', 'bland', 'barely', 'edible', 'far', 'worst', '’', 'ever', 'experienced', 'compared', 'airlines', 'used', 'past', 'staff', 'friendly', 'enough', 'rarely', 'seen', 'meals', 'snacks', 'offered', 'flight', 'different', 'every', 'airline', 'used', 'past', '14', 'hours', 'flying', 'breakfast', 'offered', 'tiny', 'cold', 'stale', 'ham', 'cheese', 'roll', 'small', 'plain', 'yoghurt', 'couple', 'oreos', 'ever', 'decide', 'fly', 'suggest', 'bring', 'food', 'certainly', 'return', 'flight', 'never', 'use', 'british', 'airways'",-0.0362012987012987,Negative
Trip Verified,"'complete', 'utter', 'chaos', 'heathrow', 'yet', 'surely', 'ceo', 'sean', 'doyle', 'must', 'take', 'responsibility', 'step', 'aside', 'consistent', 'continuous', 'problems', 'cause', 'flights', 'cancelled', 'delayed', 'queue', 'first', 'wing', 'check', '10am', 'today', '1', 'hour', 'subsequent', 'flight', 'malaga', '15', 'hrs', 'late', 'leaving', 'gate', 'updated', 'delays', '3', 'times', 'strangely', 'one', 'person', 'apologised', 'said', 'sorry', 'ba', 'seems', 'think', 'normal', 'practice', 'nowadays', 'emerald', 'oneworld', 'wish', 'alternative', 'ba', 'become', 'intolerable', 'flying', '55', 'years', 'since', 'beaboac', 'days'",0.04,Positive
Not Verified,"'feb', '25', '2022', 'show', 'airport', '3', 'hours', 'early', 'flight', 'dublin', 'waited', 'line', '3', 'hours', 'check', 'luggage', 'learn', 'flight', 'delayed', 'another', '3', 'hours', 'connecting', 'flight', 'london', 'trying', 'go', 'customs', 'wouldnt', 'let', 'us', 'boarding', 'plane', 'going', 'happening', '30', 'minutes', 'told', 'us', 'wait', 'customer', 'service', 'line', 'well', 'hour', 'found', 'could', 'gone', 'customs', 'connecting', 'flight', 'london', 'dublin', 'delayed', 'hour', 'however', 'time', 'told', 'information', 'doors', 'close', 'next', 'available', 'flight', 'dublin', '227', 'late', 'evening', 'said', 'forced', 'stay', 'night', 'london', 'talking', 'british', 'airways', 'manager', 'informed', 'us', 'ba', 'would', 'reimburse', 'us', 'hotel', 'flight', 'get', 'dublin', 'regardless', 'airline', 'clothes', 'due', 'losing', 'bags', 'excursions', 'transportation', 'due', 'issue', 'spend', 'multiple', 'days', 'shopping', 'clothes', 'lost', 'days', 'booked', 'explore', 'country', 'buy', 'extra', 'suitcase', 'new', 'clothes', 'received', 'went', '4', 'days', 'lost', 'bags', 'finally', 'got', 'home', 'submitted', 'claims', 'like', 'told', 'within', 'days', 'declined', 'asked', 'contact', 'talk', 'somebody', 'declined', 'tried', 'reach', 'via', 'social', 'media', 'get', 'passiveaggressive', 'messages', 'refuse', 'pay', 'back', 'new', 'flight', 'get', 'dublin', 'transportation', 'airport', 'london', 'hotel', 'london', 'clothes', 'buy', 'lost', 'bags', '4', 'days', 'extra', 'luggage', 'fee', 'extra', 'clothes', 'buy', 'customer', 'support', 'impossible', 'get', 'direct', 'response'",-0.03213716108452951,Negative
Trip Verified,"'british', 'airways', 'process', 'upgrading', '777', 'fleet', 'new', 'club', 'suite', 'ba59', '16yrsold', 'packedlikesardines', 'club', 'world', 'product', 'lounge', 'cpt', 'also', 'bursting', 'seams', 'food', 'orders', 'behind', 'many', 'passengers', 'left', 'time', 'food', 'arrived', 'boarding', 'surprised', 'find', 'menu', 'amenity', 'kit', 'bottle', 'water', 'already', 'placed', 'storage', 'drawer', 'suspect', 'another', 'cynical', 'timesaving', 'initiative', 'part', 'ba', 'frustratingly', 'menu', 'turned', 'incorrect', 'replacement', 'dishes', 'probably', 'worst', 'ever', 'encountered', 'business', 'class', 'airline', 'drinks', 'run', 'cancelled', 'without', 'warning', 'spurious', 'basis', 'passenger', 'nut', 'allergy', 'hard', 'avoid', 'suspicions', 'cabin', 'crew', 'economical', 'truth', 'apart', 'rather', 'turbulent', 'ride', 'flight', 'otherwise', 'uneventful', 'arrival', 'slightly', 'ahead', 'schedule', 'baggage', 'handling', 'however', 'atrociously', 'slow'",-0.16322843822843824,Negative
Trip Verified,"'flew', 'funchal', 'madeira', 'yesterday', 'madeira', 'covid', 'restrictions', 'entry', 'yet', 'ba', 'asked', 'us', 'upload', 'nhs', 'vaccination', 'passes', 'could', 'check', 'online', 'received', 'ok', 'hour', 'later', 'husband', '’', 'check', 'online', 'arrive', 'heathrow', '2', 'hours', 'departure', 'stood', 'long', 'queue', 'check', '3', 'desks', 'open', 'queue', 'approx', '100', 'travellers', 'several', 'people', 'went', 'breaks', 'disappeared', 'one', 'desk', 'open', 'queue', 'barely', 'moving', 'went', 'complain', 'various', 'ba', 'staff', 'said', 'manager', 'told', 'people', 'coming', 'one', 'blonde', 'lady', 'walked', 'around', 'ages', 'shepherding', 'travellers', 'queue', 'sitting', 'desk', 'another', 'man', 'later', 'likewise', 'making', 'us', 'wonder', '’', 'simply', 'worked', 'desks', 'beginning', 'stood', 'queue', 'good', 'hour', 'almost', 'running', 'security', 'queue', 'thankfully', 'moved', 'quickly', 'hurriedly', 'bought', 'sandwich', 'walked', 'departure', 'gate', 'stood', 'bus', 'plane', 'whole', 'experience', 'extremely', 'stressful', 'took', 'best', 'part', '2', 'hours', 'time', 'sit', 'plane', 'completely', 'unnecessary', 'able', 'check', 'online', 'would', 'happened', 'husband', '’', 'vaccination', 'pass', 'fine', 'required', 'madeira', 'think', 'systems', 'failure', 'received', 'email', 'yesterday', 'morning', 'saying', 'pass', 'order', 'even', 'though', '’', 'previously', 'told', 'could', 'check', 'online', 'also', 'unnecessary', 'ba', 'staffed', 'desks', 'properly', 'queue', 'would', 'moved', 'staff', 'member', 'told', 'us', 'ba', 'laid', 'lots', 'staff', 'lock', 'begging', 'return', 'treated', 'badly', '’', 'want', 'flight', 'fine', 'time', 'given', 'bag', 'crisps', 'bottle', 'water', 'fine', 'nothing', 'praise', 'worthy'",0.10030864197530866,Positive
Trip Verified,"'absolutely', 'bad', 'experience', 'british', 'airways', 'two', 'bookings', 'past', 'two', 'years', 'cancelled', 'first', 'one', 'understand', 'covid19', 'unexpected', 'today', 'got', 'another', 'surprise', 'flight', 'antalya', 'may', '2022', 'cancelled', 'explanation', 'given', 'definitely', 'book', 'ever'",-0.09999999999999998,Negative
Not Verified,"'flew', 'ba', 'lhraus', '7879', 'outbound', 'leg', 'back', 'a3501000', 'return', 'leg', 'seats', 'comfortable', 'staff', 'service', 'inbound', 'leg', 'disappointing', 'safety', 'briefing', 'missed', 'lhraus', 'route', 'lhraus', 'boarding', 'time', 'flight', 'flew', 'time', 'landed', 'time', 'auslhr', 'boarding', 'one', 'hour', 'late', 'left', 'hour', 'late', 'landed', 'one', 'hour', 'late', 'food', 'quality', 'legs', 'fit', 'human', 'consumption', 'wife', 'ordered', 'veg', 'meal', 'served', 'cold', 'legs', 'flight', 'entertainment', 'outbound', 'leg', 'bad', '23', 'screens', 'working', 'return', 'leg', 'worked', 'fine', 'due', 'a3501000', 'brand', 'new', 'good', 'quality', 'sleep', 'legs', 'good', 'check', 'lhr', 'flawless', 'without', 'incident', 'check', 'aus', 'rotten', 'queued', 'number', '4', 'line', 'waited', '1', 'hour', 'staff', 'check', 'us', 'clear', 'staff', 'quality', 'austin', 'poor', 'passengers', 'appear', 'passenger', 'locator', 'forms', 'ready', 'verifly', 'app', 'ready', 'vaccine', 'detail', 'ready', 'looked', 'business', 'premium', 'economy', 'class', 'legs', 'paying', 'business', 'class', 'premium', 'economy', 'appear', 'worth', 'baggage', 'received', 'fine', 'aus', 'lhr', 'latter', 'took', 'ages', 'return', 'option', 'another', 'airline', 'would', 'fly', 'ba'",0.10171911421911425,Positive
Not Verified,"'food', 'awful', 'night', 'early', 'morning', 'flight', 'started', 'offer', 'terrible', 'chicken', 'wrap', 'thing', 'terrible', 'went', 'traditional', 'breakfast', 'disgusting', 'sausage', 'inedible', 'hash', 'browns', 'rubbish', 'ba'",-0.6428571428571429,Negative
Trip Verified,"'really', '’', 'believe', 'audacity', 'call', 'first', 'class', 'check', 'staff', 'singapore', 'abrupt', 'unhelpful', 'official', 'ba', 'lounge', 'singapore', 'closed', '’', 'using', 'cheap', 'generic', 'alternative', 'anyone', 'pay', 'twenty', 'pounds', 'go', 'suffice', 'say', 'pleasant', 'onboard', 'like', 'middle', 'bad', 'comedy', 'sketch', 'believe', 'two', 'stewardess', 'ever', 'first', 'class', 'training', 'ask', 'slippers', 'first', 'drink', 'took', 'nearly', 'hour', 'arrive', 'despite', '8', 'passengers', 'serve', 'two', 'poor', 'woman', 'sat', 'next', 'ordered', 'wine', 'came', 'filled', 'brim', 'mean', '’', 'first', 'class', 'student', 'house', 'party', 'neither', 'knowledge', 'wines', 'menu', 'food', 'awful', 'steak', 'dry', 'cooked', 'tough', 'whichever', 'catering', 'manger', 'signed', 'canapé', 'soggy', 'mushroom', 'top', 'chunk', 'polenta', 'sacked', 'immediately', 'say', 'cheese', 'port', 'nice', 'however', 'worst', 'thing', 'constant', 'galley', 'noise', 'cart', 'stowage', 'immediately', 'front', 'seat', '1k', 'night', 'appeared', 'incapable', 'shutting', 'without', 'slamming', 'also', 'seemed', 'stored', 'personal', 'belongings', 'bin', 'immediately', 'seat', '’', 'well', 'say', 'seat', 'well', 'designed', 'personally', '’', 'happy', 'club', 'would', 'never', 'first'",0.01908436213991771,Positive
Trip Verified,"'london', 'dubai', 'family', '6', 'kids', '10', '6', 'years', 'old', 'savvy', 'travelers', 'many', 'holidays', 'excited', 'ba', 'first', 'time', 'disappointment', 'became', 'desperation', 'eaten', 'anything', 'since', 'dublin', 'morning', '7am', 'time', 'eat', 'lhr', 'thought', 'well', 'get', 'something', 'usually', 'around', '1', 'hour', 'flight', '35', 'hours', 'take', 'served', 'food', 'food', 'fine', 'nothing', 'special', 'issues', 'beverage', 'attention', 'kids', 'youd', 'expect', 'many', 'airlines', 'even', 'kids', 'book', 'would', 'good', 'movies', 'outdated', 'already', 'watched', 'overall', 'medium', 'experience'",0.16240079365079366,Positive
Trip Verified,"'one', 'would', 'think', 'number', 'crises', 'ba', 'incurs', 'would', 'emergency', 'planning', 'fine', 'art', 'last', 'flew', 'ba', 'may', '2017', 'yes', 'weekend', 'last', 'one', 'crisis', 'swore', 'never', 'ended', 'purchasing', 'ticket', 'aug', '2018', 'bologna', 'ba', 'cancelled', 'flight', 'covid', 'hit', 'ended', 'voucher', 'fast', 'forward', 'feb', '26th', '2022', 'received', 'message', '530am', '30mins', 'lhr', 'flight', 'cancelled', 'arrived', 'airport', 'everyone', 'else', 'wandering', 'seeking', 'answers', 'staff', 'either', 'told', 'go', 'online', 'bit', 'difficult', 'ba', 'systems', 'ring', 'ba', 'ha', 'ha', 'go', 'home', 'helpful', 'live', 'two', 'hours', 'lhr', 'miracle', 'app', 'sprung', 'life', 'managed', 'get', 'one', 'last', '10', 'seats', 'evening', 'flight', 'sat', 'arrivals', 'coffee', 'shop', 'soon', 'ran', 'seats', '1200', 'midday', 'us', 'trying', 'get', 'airside', 'use', 'lounges', 'one', 'allowed', 'departures', 'two', 'hours', 'prior', 'flight', 'supposedly', 'crowds', 'pointed', 'ba', 'provided', 'refreshments', 'told', 'put', 'claim', 'eventually', 'got', 'departures', 'made', 'security', 'ba', 'customer', 'services', 'note', 'oxymoron', 'consistent', 'queue', '20', 'people', 'ba', 'still', 'cancellingrearranging', 'flights', 'passengers', 'airside', 'boarded', 'flight', '45mins', 'late', 'sat', 'tarmac', 'pilot', 'told', 'us', 'delay', 'trying', 'reconcile', 'luggage', 'took', 'given', 'one', 'small', 'bottle', 'water', 'cereal', 'bar', 'fivehour', 'flight', 'purport', 'topclass', 'airline', 'fact', 'ryanair', 'finesse', 'staff', 'fine', 'miserable', 'treated', 'badly', 'like', 'remind', 'best', 'difficult', 'situation', 'well', 'passengers', 'aircraft', 'cramped', 'worn', 'reluctant', 'use', 'egyptair', 'flew', 'home', 'new', 'aircraft', 'good', 'entertainment', 'system', 'provided', 'hot', 'meal', 'snack', 'price', 'ba', 'ticket', 'earth', 'ba', 'justify', 'prices', 'management', 'sacked', 'ultimately', 'blame', 'ruination', 'airline'",0.012803030303030311,Positive
Not Verified,"'never', 'use', 'ba', 'long', 'haul', 'flight', 'experience', 'flight', 'lhrmle', '’', 'bad', 'apart', 'screaming', 'child', 'return', '’', 'good', 'experience', '’', 'provided', 'drink', 'boarded', 'forgotten', 'happened', 'times', 'flight', 'think', 'crew', 'premium', 'economy', 'young', 'experienced', 'leaving', 'experienced', 'ones', 'businessfirst', 'actually', 'think', 'ba', 'care', 'businessfirst', 'customers', 'cabins', 'getting', 'larger', 'classes', 'ran', 'food', 'choice', '8', 'rows', 'back', 'cabin', '’', 'large', 'cabin', 'ran', 'wine', 'straight', 'food', 'service', 'food', '7hrs', 'apart', 'couple', 'biscuits', 'one', 'go', 'get', 'kitchen', '’', 'fed', '15hrs', 'landed', '115hr', 'flight', 'soggy', 'roll', 'containing', '2', 'slices', 'cucumber', '2', 'slices', 'tomato', 'ba', '’', 'care', 'anymore', 'little', 'people'",0.15639880952380955,Positive
Trip Verified,"'british', 'airways', 'getting', 'worse', 'worse', 'flight', '8', 'mins', 'late', 'luggage', 'taking', 'hours', 'arrive', 'communication', 'whatsoever', 'anyone', 'cant', 'reached', 'phone', 'answer', 'delays', 'emails', 'app', 'crashing', 'times', 'change', 'aircraft', 'without', 'notice', 'even', 'pay', 'seat', 'staff', 'say', 'nothing'",-0.275,Negative
Trip Verified,"'paid', '3', 'business', 'class', 'seats', 'london', 'new', 'york', 'got', 'downgraded', 'airport', 'check', 'overbooked', 'business', 'class', '’', 'even', 'provide', 'compensation', 'refund', 'told', 'call', 'customer', 'service', 'submit', 'form', 'unbelievable', 'unacceptable', 'never'",-0.05681818181818182,Negative
Trip Verified,"'absolutely', 'shambolic', 'customer', 'service', 'lounges', 'heathrow', 'outdated', 'service', 'terrible', 'waited', 'hour', 'chosen', 'fooddrink', 'order', 'brought', 'ended', 'getting', 'told', 'board', 'product', 'average'",-0.3375,Negative
Trip Verified,"'flight', 'back', 'athens', 'different', 'airline', 'delayed', 'causing', 'us', 'miss', 'first', 'flight', 'home', 'understand', 'required', 'help', 'due', 'delayed', 'flight', 'different', 'airline', 'whats', 'worse', 'went', 'ahead', 'canceled', 'tickets', 'connecting', 'flight', 'would', 'able', 'make', 'based', 'another', 'flight', 'found', 'causing', 'us', 'buy', 'much', 'expensive', 'tickets', 'home', 'resulted', 'us', 'overnight', 'layover', 'buy', 'hotel', 'room', 'top', 'ridiculously', 'expensive', 'last', 'minute', 'tickets', 'absolute', 'worst', 'customer', 'service', 'ever', 'dealt', 'never', 'flying'",-0.08269230769230769,Negative
Trip Verified,"'flight', 'took', 'two', 'hours', 'late', 'described', 'shambles', 'airport', 'airbridge', 'aircraft', 'acceptable', 'aircraft', 'better', 'outbound', 'flight', 'screen', 'small', 'serving', '23rd', 'cabin', 'first', 'choice', 'vegetarian', 'dish', 'chicken', 'dish', 'economy', 'cabin', 'airline', 'must', 'know', 'vegetarians', 'order', 'meal', 'include', 'choice', 'also', 'offer', 'roll', 'hamcheese', 'breakfast', '12', 'hour', 'flight', 'cost', 'saving', 'hot', 'breakfast', 'offered', '90', 'minutes', 'connecting', 'flight', 'due', 'late', 'arrival', 'made', 'staff', 'aware', 'whilst', 'let', 'others', 'passengers', 'flight', 'first', 'staff', 'assist', 'getting', 'us', 'flight', 'struggle', 'get', 'connecting', 'flight', 'arriving', 'glasgow', 'got', 'txt', 'say', 'bags', 'make', 'flight', 'first', 'time', 'using', 'ba', 'premium', 'likely', 'last'",0.013461538461538466,Positive
Trip Verified,"'mistake', 'booking', 'made', 'ba', 'got', 'email', 'say', 'contact', 'us', 'discuss', 'took', '30', 'contact', 'attempts', 'spanning', '7', 'hours', 'still', 'resolved', 'absolutely', 'shambolic', 'customer', 'support', 'ever', 'experienced', 'still', 'waiting', 'call', 'back', 'promised', '2', 'weeks', 'ago'",0.3333333333333333,Positive
